gene_callers_id	contig
10507	qb307082014_I_scaffold_64
10508	qb307082014_I_scaffold_64
10509	qb307082014_I_scaffold_64
10510	qb307082014_I_scaffold_64
10511	qb307082014_I_scaffold_64
10512	qb307082014_I_scaffold_64
10513	qb307082014_I_scaffold_64
10514	qb307082014_I_scaffold_64
10515	qb307082014_I_scaffold_64
10516	qb307082014_I_scaffold_64
10517	qb307082014_I_scaffold_64
10518	qb307082014_I_scaffold_64
10519	qb307082014_I_scaffold_64
10520	qb307082014_I_scaffold_64
10521	qb307082014_I_scaffold_64
10522	qb307082014_I_scaffold_64
10523	qb307082014_I_scaffold_64
10524	qb307082014_I_scaffold_64
10525	qb307082014_I_scaffold_64
10526	qb307082014_I_scaffold_64
10527	qb307082014_I_scaffold_64
10528	qb307082014_I_scaffold_64
10529	qb307082014_I_scaffold_64
10530	qb307082014_I_scaffold_64
10531	qb307082014_I_scaffold_64
10532	qb307082014_I_scaffold_64
10533	qb307082014_I_scaffold_64
10534	qb307082014_I_scaffold_64
10535	qb307082014_I_scaffold_64
10536	qb307082014_I_scaffold_64
10537	qb307082014_I_scaffold_64
10538	qb307082014_I_scaffold_64
10539	qb307082014_I_scaffold_64
10540	qb307082014_I_scaffold_64
10541	qb307082014_I_scaffold_64
10542	qb307082014_I_scaffold_64
10543	qb307082014_I_scaffold_64
10544	qb307082014_I_scaffold_64
10545	qb307082014_I_scaffold_887
10546	qb307082014_I_scaffold_887
10547	qb307082014_I_scaffold_1002
10548	qb307082014_I_scaffold_1002
10549	qb307082014_I_scaffold_1017
10550	qb307082014_I_scaffold_1017
10551	qb307082014_I_scaffold_1017
10552	qb307082014_I_scaffold_1031
10553	qb307082014_I_scaffold_1031
10554	qb307082014_I_scaffold_1043
10555	qb307082014_I_scaffold_1043
10556	qb307082014_I_scaffold_1043
10557	qb307082014_I_scaffold_1062
10558	qb307082014_I_scaffold_1062
10559	qb307082014_I_scaffold_1078
10560	qb307082014_I_scaffold_1078
10561	qb307082014_I_scaffold_109
10562	qb307082014_I_scaffold_109
10563	qb307082014_I_scaffold_109
10564	qb307082014_I_scaffold_109
10565	qb307082014_I_scaffold_109
10566	qb307082014_I_scaffold_109
10567	qb307082014_I_scaffold_109
10568	qb307082014_I_scaffold_109
10569	qb307082014_I_scaffold_109
10570	qb307082014_I_scaffold_109
10571	qb307082014_I_scaffold_109
10572	qb307082014_I_scaffold_109
10573	qb307082014_I_scaffold_109
10574	qb307082014_I_scaffold_109
10575	qb307082014_I_scaffold_109
10576	qb307082014_I_scaffold_109
10577	qb307082014_I_scaffold_109
10578	qb307082014_I_scaffold_109
10579	qb307082014_I_scaffold_109
10580	qb307082014_I_scaffold_109
10581	qb307082014_I_scaffold_109
10582	qb307082014_I_scaffold_109
10583	qb307082014_I_scaffold_109
10584	qb307082014_I_scaffold_109
10585	qb307082014_I_scaffold_1107
10586	qb307082014_I_scaffold_1132
10587	qb307082014_I_scaffold_1132
10588	qb307082014_I_scaffold_1132
10589	qb307082014_I_scaffold_1150
10590	qb307082014_I_scaffold_1150
10591	qb307082014_I_scaffold_1166
10592	qb307082014_I_scaffold_1181
10593	qb307082014_I_scaffold_1181
10594	qb307082014_I_scaffold_1181
10595	qb307082014_I_scaffold_1202
10596	qb307082014_I_scaffold_1202
10597	qb307082014_I_scaffold_1227
10598	qb307082014_I_scaffold_1227
10599	qb307082014_I_scaffold_1246
10600	qb307082014_I_scaffold_1246
10601	qb307082014_I_scaffold_1261
10602	qb307082014_I_scaffold_1261
10603	qb307082014_I_scaffold_1281
10604	qb307082014_I_scaffold_1309
10605	qb307082014_I_scaffold_154
10606	qb307082014_I_scaffold_154
10607	qb307082014_I_scaffold_154
10608	qb307082014_I_scaffold_154
10609	qb307082014_I_scaffold_154
10610	qb307082014_I_scaffold_154
10611	qb307082014_I_scaffold_154
10612	qb307082014_I_scaffold_154
10613	qb307082014_I_scaffold_154
10614	qb307082014_I_scaffold_154
10615	qb307082014_I_scaffold_154
10616	qb307082014_I_scaffold_177
10617	qb307082014_I_scaffold_177
10618	qb307082014_I_scaffold_177
10619	qb307082014_I_scaffold_177
10620	qb307082014_I_scaffold_177
10621	qb307082014_I_scaffold_177
10622	qb307082014_I_scaffold_177
10623	qb307082014_I_scaffold_177
10624	qb307082014_I_scaffold_177
10625	qb307082014_I_scaffold_177
10626	qb307082014_I_scaffold_196
10627	qb307082014_I_scaffold_196
10628	qb307082014_I_scaffold_196
10629	qb307082014_I_scaffold_196
10630	qb307082014_I_scaffold_196
10631	qb307082014_I_scaffold_196
10632	qb307082014_I_scaffold_196
10633	qb307082014_I_scaffold_196
10634	qb307082014_I_scaffold_196
10635	qb307082014_I_scaffold_196
10636	qb307082014_I_scaffold_196
10637	qb307082014_I_scaffold_216
10638	qb307082014_I_scaffold_216
10639	qb307082014_I_scaffold_216
10640	qb307082014_I_scaffold_216
10641	qb307082014_I_scaffold_216
10642	qb307082014_I_scaffold_216
10643	qb307082014_I_scaffold_216
10644	qb307082014_I_scaffold_216
10645	qb307082014_I_scaffold_216
10646	qb307082014_I_scaffold_230
10647	qb307082014_I_scaffold_230
10648	qb307082014_I_scaffold_230
10649	qb307082014_I_scaffold_230
10650	qb307082014_I_scaffold_230
10651	qb307082014_I_scaffold_230
10652	qb307082014_I_scaffold_230
10653	qb307082014_I_scaffold_230
10654	qb307082014_I_scaffold_230
10655	qb307082014_I_scaffold_247
10656	qb307082014_I_scaffold_247
10657	qb307082014_I_scaffold_247
10658	qb307082014_I_scaffold_247
10659	qb307082014_I_scaffold_247
10660	qb307082014_I_scaffold_247
10661	qb307082014_I_scaffold_247
10662	qb307082014_I_scaffold_247
10663	qb307082014_I_scaffold_247
10664	qb307082014_I_scaffold_247
10665	qb307082014_I_scaffold_264
10666	qb307082014_I_scaffold_264
10667	qb307082014_I_scaffold_264
10668	qb307082014_I_scaffold_264
10669	qb307082014_I_scaffold_264
10670	qb307082014_I_scaffold_264
10671	qb307082014_I_scaffold_264
10672	qb307082014_I_scaffold_277
10673	qb307082014_I_scaffold_277
10674	qb307082014_I_scaffold_277
10675	qb307082014_I_scaffold_277
10676	qb307082014_I_scaffold_277
10677	qb307082014_I_scaffold_277
10678	qb307082014_I_scaffold_277
10679	qb307082014_I_scaffold_293
10680	qb307082014_I_scaffold_293
10681	qb307082014_I_scaffold_293
10682	qb307082014_I_scaffold_293
10683	qb307082014_I_scaffold_293
10684	qb307082014_I_scaffold_293
10685	qb307082014_I_scaffold_293
10686	qb307082014_I_scaffold_308
10687	qb307082014_I_scaffold_308
10688	qb307082014_I_scaffold_308
10689	qb307082014_I_scaffold_308
10690	qb307082014_I_scaffold_308
10691	qb307082014_I_scaffold_308
10692	qb307082014_I_scaffold_308
10693	qb307082014_I_scaffold_321
10694	qb307082014_I_scaffold_321
10695	qb307082014_I_scaffold_321
10696	qb307082014_I_scaffold_321
10697	qb307082014_I_scaffold_321
10698	qb307082014_I_scaffold_321
10699	qb307082014_I_scaffold_321
10700	qb307082014_I_scaffold_336
10701	qb307082014_I_scaffold_336
10702	qb307082014_I_scaffold_336
10703	qb307082014_I_scaffold_336
10704	qb307082014_I_scaffold_336
10705	qb307082014_I_scaffold_336
10706	qb307082014_I_scaffold_336
10707	qb307082014_I_scaffold_349
10708	qb307082014_I_scaffold_349
10709	qb307082014_I_scaffold_349
10710	qb307082014_I_scaffold_349
10711	qb307082014_I_scaffold_349
10712	qb307082014_I_scaffold_349
10713	qb307082014_I_scaffold_362
10714	qb307082014_I_scaffold_362
10715	qb307082014_I_scaffold_362
10716	qb307082014_I_scaffold_362
10717	qb307082014_I_scaffold_362
10718	qb307082014_I_scaffold_362
10719	qb307082014_I_scaffold_362
10720	qb307082014_I_scaffold_376
10721	qb307082014_I_scaffold_376
10722	qb307082014_I_scaffold_376
10723	qb307082014_I_scaffold_376
10724	qb307082014_I_scaffold_376
10725	qb307082014_I_scaffold_376
10726	qb307082014_I_scaffold_376
10727	qb307082014_I_scaffold_376
10728	qb307082014_I_scaffold_390
10729	qb307082014_I_scaffold_390
10730	qb307082014_I_scaffold_390
10731	qb307082014_I_scaffold_390
10732	qb307082014_I_scaffold_390
10733	qb307082014_I_scaffold_390
10734	qb307082014_I_scaffold_390
10735	qb307082014_I_scaffold_390
10736	qb307082014_I_scaffold_403
10737	qb307082014_I_scaffold_403
10738	qb307082014_I_scaffold_418
10739	qb307082014_I_scaffold_418
10740	qb307082014_I_scaffold_418
10741	qb307082014_I_scaffold_418
10742	qb307082014_I_scaffold_418
10743	qb307082014_I_scaffold_433
10744	qb307082014_I_scaffold_433
10745	qb307082014_I_scaffold_433
10746	qb307082014_I_scaffold_433
10747	qb307082014_I_scaffold_433
10748	qb307082014_I_scaffold_447
10749	qb307082014_I_scaffold_447
10750	qb307082014_I_scaffold_447
10751	qb307082014_I_scaffold_447
10752	qb307082014_I_scaffold_447
10753	qb307082014_I_scaffold_447
10754	qb307082014_I_scaffold_447
10755	qb307082014_I_scaffold_461
10756	qb307082014_I_scaffold_461
10757	qb307082014_I_scaffold_461
10758	qb307082014_I_scaffold_461
10759	qb307082014_I_scaffold_461
10760	qb307082014_I_scaffold_461
10761	qb307082014_I_scaffold_478
10762	qb307082014_I_scaffold_478
10763	qb307082014_I_scaffold_478
10764	qb307082014_I_scaffold_478
10765	qb307082014_I_scaffold_478
10766	qb307082014_I_scaffold_478
10767	qb307082014_I_scaffold_478
10768	qb307082014_I_scaffold_490
10769	qb307082014_I_scaffold_490
10770	qb307082014_I_scaffold_490
10771	qb307082014_I_scaffold_490
10772	qb307082014_I_scaffold_490
10773	qb307082014_I_scaffold_490
10774	qb307082014_I_scaffold_490
10775	qb307082014_I_scaffold_505
10776	qb307082014_I_scaffold_505
10777	qb307082014_I_scaffold_505
10778	qb307082014_I_scaffold_505
10779	qb307082014_I_scaffold_522
10780	qb307082014_I_scaffold_522
10781	qb307082014_I_scaffold_522
10782	qb307082014_I_scaffold_535
10783	qb307082014_I_scaffold_535
10784	qb307082014_I_scaffold_535
10785	qb307082014_I_scaffold_535
10786	qb307082014_I_scaffold_535
10787	qb307082014_I_scaffold_551
10788	qb307082014_I_scaffold_551
10789	qb307082014_I_scaffold_551
10790	qb307082014_I_scaffold_551
10791	qb307082014_I_scaffold_564
10792	qb307082014_I_scaffold_564
10793	qb307082014_I_scaffold_564
10794	qb307082014_I_scaffold_564
10795	qb307082014_I_scaffold_577
10796	qb307082014_I_scaffold_577
10797	qb307082014_I_scaffold_577
10798	qb307082014_I_scaffold_577
10799	qb307082014_I_scaffold_577
10800	qb307082014_I_scaffold_590
10801	qb307082014_I_scaffold_590
10802	qb307082014_I_scaffold_590
10803	qb307082014_I_scaffold_607
10804	qb307082014_I_scaffold_607
10805	qb307082014_I_scaffold_607
10806	qb307082014_I_scaffold_607
10807	qb307082014_I_scaffold_607
10808	qb307082014_I_scaffold_607
10809	qb307082014_I_scaffold_620
10810	qb307082014_I_scaffold_620
10811	qb307082014_I_scaffold_620
10812	qb307082014_I_scaffold_620
10813	qb307082014_I_scaffold_620
10814	qb307082014_I_scaffold_620
10815	qb307082014_I_scaffold_632
10816	qb307082014_I_scaffold_632
10817	qb307082014_I_scaffold_632
10818	qb307082014_I_scaffold_632
10819	qb307082014_I_scaffold_644
10820	qb307082014_I_scaffold_644
10821	qb307082014_I_scaffold_656
10822	qb307082014_I_scaffold_656
10823	qb307082014_I_scaffold_669
10824	qb307082014_I_scaffold_669
10825	qb307082014_I_scaffold_683
10826	qb307082014_I_scaffold_683
10827	qb307082014_I_scaffold_683
10828	qb307082014_I_scaffold_683
10829	qb307082014_I_scaffold_698
10830	qb307082014_I_scaffold_698
10831	qb307082014_I_scaffold_698
10832	qb307082014_I_scaffold_698
10833	qb307082014_I_scaffold_698
10834	qb307082014_I_scaffold_712
10835	qb307082014_I_scaffold_712
10836	qb307082014_I_scaffold_712
10837	qb307082014_I_scaffold_726
10838	qb307082014_I_scaffold_726
10839	qb307082014_I_scaffold_726
10840	qb307082014_I_scaffold_726
10841	qb307082014_I_scaffold_726
10842	qb307082014_I_scaffold_726
10843	qb307082014_I_scaffold_740
10844	qb307082014_I_scaffold_753
10845	qb307082014_I_scaffold_753
10846	qb307082014_I_scaffold_753
10847	qb307082014_I_scaffold_753
10848	qb307082014_I_scaffold_765
10849	qb307082014_I_scaffold_765
10850	qb307082014_I_scaffold_765
10851	qb307082014_I_scaffold_778
10852	qb307082014_I_scaffold_778
10853	qb307082014_I_scaffold_778
10854	qb307082014_I_scaffold_778
10855	qb307082014_I_scaffold_792
10856	qb307082014_I_scaffold_792
10857	qb307082014_I_scaffold_792
10858	qb307082014_I_scaffold_792
10859	qb307082014_I_scaffold_792
10860	qb307082014_I_scaffold_807
10861	qb307082014_I_scaffold_807
10862	qb307082014_I_scaffold_807
10863	qb307082014_I_scaffold_819
10864	qb307082014_I_scaffold_819
10865	qb307082014_I_scaffold_819
10866	qb307082014_I_scaffold_832
10867	qb307082014_I_scaffold_832
10868	qb307082014_I_scaffold_832
10869	qb307082014_I_scaffold_844
10870	qb307082014_I_scaffold_844
10871	qb307082014_I_scaffold_844
10872	qb307082014_I_scaffold_857
10873	qb307082014_I_scaffold_874
10874	qb307082014_I_scaffold_874
10875	qb307082014_I_scaffold_874
10876	qb307082014_I_scaffold_889
10877	qb307082014_I_scaffold_889
10878	qb307082014_I_scaffold_889
10879	qb307082014_I_scaffold_904
10880	qb307082014_I_scaffold_917
10881	qb307082014_I_scaffold_917
10882	qb307082014_I_scaffold_917
10883	qb307082014_I_scaffold_929
10884	qb307082014_I_scaffold_943
10885	qb307082014_I_scaffold_943
10886	qb307082014_I_scaffold_958
10887	qb307082014_I_scaffold_974
10888	qb307082014_I_scaffold_974
10889	qb307082014_I_scaffold_991
10890	qb307082014_I_scaffold_991
10891	qb307082014_I_scaffold_467
10892	qb307082014_I_scaffold_467
10893	qb307082014_I_scaffold_467
10894	qb307082014_I_scaffold_467
10895	qb307082014_I_scaffold_467
10896	qb307082014_I_scaffold_467
10897	qb307082014_I_scaffold_467
10898	qb307082014_I_scaffold_467
10899	qb307082014_I_scaffold_467
10900	qb307082014_I_scaffold_467
10901	qb307082014_I_scaffold_1104
10902	qb307082014_I_scaffold_1149
10903	qb307082014_I_scaffold_1149
10904	qb307082014_I_scaffold_1196
10905	qb307082014_I_scaffold_1196
10906	qb307082014_I_scaffold_1222
10907	qb307082014_I_scaffold_1222
10908	qb307082014_I_scaffold_1256
10909	qb307082014_I_scaffold_1256
10910	qb307082014_I_scaffold_1256
10911	qb307082014_I_scaffold_1286
10912	qb307082014_I_scaffold_1463
10913	qb307082014_I_scaffold_1463
10914	qb307082014_I_scaffold_1463
10915	qb307082014_I_scaffold_876
10916	qb307082014_I_scaffold_876
10917	qb307082014_I_scaffold_876
10918	qb307082014_I_scaffold_0
10919	qb307082014_I_scaffold_0
10920	qb307082014_I_scaffold_0
10921	qb307082014_I_scaffold_0
10922	qb307082014_I_scaffold_0
10923	qb307082014_I_scaffold_0
10924	qb307082014_I_scaffold_0
10925	qb307082014_I_scaffold_0
10926	qb307082014_I_scaffold_0
10927	qb307082014_I_scaffold_0
10928	qb307082014_I_scaffold_0
10929	qb307082014_I_scaffold_0
10930	qb307082014_I_scaffold_0
10931	qb307082014_I_scaffold_0
10932	qb307082014_I_scaffold_0
10933	qb307082014_I_scaffold_0
10934	qb307082014_I_scaffold_0
10935	qb307082014_I_scaffold_0
10936	qb307082014_I_scaffold_0
10937	qb307082014_I_scaffold_0
10938	qb307082014_I_scaffold_0
10939	qb307082014_I_scaffold_0
10940	qb307082014_I_scaffold_0
10941	qb307082014_I_scaffold_0
10942	qb307082014_I_scaffold_0
10943	qb307082014_I_scaffold_0
10944	qb307082014_I_scaffold_0
10945	qb307082014_I_scaffold_0
10946	qb307082014_I_scaffold_0
10947	qb307082014_I_scaffold_0
10948	qb307082014_I_scaffold_0
10949	qb307082014_I_scaffold_0
10950	qb307082014_I_scaffold_0
10951	qb307082014_I_scaffold_0
10952	qb307082014_I_scaffold_0
10953	qb307082014_I_scaffold_0
10954	qb307082014_I_scaffold_0
10955	qb307082014_I_scaffold_0
10956	qb307082014_I_scaffold_0
10957	qb307082014_I_scaffold_0
10958	qb307082014_I_scaffold_0
10959	qb307082014_I_scaffold_0
10960	qb307082014_I_scaffold_0
10961	qb307082014_I_scaffold_0
10962	qb307082014_I_scaffold_0
10963	qb307082014_I_scaffold_0
10964	qb307082014_I_scaffold_0
10965	qb307082014_I_scaffold_0
10966	qb307082014_I_scaffold_0
10967	qb307082014_I_scaffold_0
10968	qb307082014_I_scaffold_0
10969	qb307082014_I_scaffold_0
10970	qb307082014_I_scaffold_0
10971	qb307082014_I_scaffold_0
10972	qb307082014_I_scaffold_0
10973	qb307082014_I_scaffold_0
10974	qb307082014_I_scaffold_0
10975	qb307082014_I_scaffold_0
10976	qb307082014_I_scaffold_0
10977	qb307082014_I_scaffold_0
10978	qb307082014_I_scaffold_0
10979	qb307082014_I_scaffold_0
10980	qb307082014_I_scaffold_0
10981	qb307082014_I_scaffold_0
10982	qb307082014_I_scaffold_0
10983	qb307082014_I_scaffold_0
10984	qb307082014_I_scaffold_0
10985	qb307082014_I_scaffold_0
10986	qb307082014_I_scaffold_0
10987	qb307082014_I_scaffold_0
10988	qb307082014_I_scaffold_0
10989	qb307082014_I_scaffold_0
10990	qb307082014_I_scaffold_0
10991	qb307082014_I_scaffold_0
10992	qb307082014_I_scaffold_0
10993	qb307082014_I_scaffold_0
10994	qb307082014_I_scaffold_0
10995	qb307082014_I_scaffold_0
10996	qb307082014_I_scaffold_0
10997	qb307082014_I_scaffold_0
10998	qb307082014_I_scaffold_0
10999	qb307082014_I_scaffold_0
11000	qb307082014_I_scaffold_0
11001	qb307082014_I_scaffold_0
11002	qb307082014_I_scaffold_0
11003	qb307082014_I_scaffold_0
11004	qb307082014_I_scaffold_0
11005	qb307082014_I_scaffold_0
11006	qb307082014_I_scaffold_0
11007	qb307082014_I_scaffold_0
11008	qb307082014_I_scaffold_0
11009	qb307082014_I_scaffold_0
11010	qb307082014_I_scaffold_0
11011	qb307082014_I_scaffold_0
11012	qb307082014_I_scaffold_0
11013	qb307082014_I_scaffold_0
11014	qb307082014_I_scaffold_0
11015	qb307082014_I_scaffold_0
11016	qb307082014_I_scaffold_0
11017	qb307082014_I_scaffold_0
11018	qb307082014_I_scaffold_0
11019	qb307082014_I_scaffold_0
11020	qb307082014_I_scaffold_0
11021	qb307082014_I_scaffold_0
11022	qb307082014_I_scaffold_0
11023	qb307082014_I_scaffold_0
11024	qb307082014_I_scaffold_0
11025	qb307082014_I_scaffold_0
11026	qb307082014_I_scaffold_0
11027	qb307082014_I_scaffold_0
11028	qb307082014_I_scaffold_0
11029	qb307082014_I_scaffold_0
11030	qb307082014_I_scaffold_0
11031	qb307082014_I_scaffold_0
11032	qb307082014_I_scaffold_0
11033	qb307082014_I_scaffold_0
11034	qb307082014_I_scaffold_0
11035	qb307082014_I_scaffold_0
11036	qb307082014_I_scaffold_0
11037	qb307082014_I_scaffold_0
11038	qb307082014_I_scaffold_0
11039	qb307082014_I_scaffold_0
11040	qb307082014_I_scaffold_0
11041	qb307082014_I_scaffold_0
11042	qb307082014_I_scaffold_0
11043	qb307082014_I_scaffold_0
11044	qb307082014_I_scaffold_0
11045	qb307082014_I_scaffold_0
11046	qb307082014_I_scaffold_0
11047	qb307082014_I_scaffold_0
11048	qb307082014_I_scaffold_0
11049	qb307082014_I_scaffold_0
11050	qb307082014_I_scaffold_0
11051	qb307082014_I_scaffold_0
11052	qb307082014_I_scaffold_0
11053	qb307082014_I_scaffold_0
11054	qb307082014_I_scaffold_0
11055	qb307082014_I_scaffold_0
11056	qb307082014_I_scaffold_0
11057	qb307082014_I_scaffold_0
11058	qb307082014_I_scaffold_0
11059	qb307082014_I_scaffold_0
11060	qb307082014_I_scaffold_0
11061	qb307082014_I_scaffold_0
11062	qb307082014_I_scaffold_0
11063	qb307082014_I_scaffold_0
11064	qb307082014_I_scaffold_0
11065	qb307082014_I_scaffold_0
11066	qb307082014_I_scaffold_0
11067	qb307082014_I_scaffold_0
11068	qb307082014_I_scaffold_0
11069	qb307082014_I_scaffold_0
11070	qb307082014_I_scaffold_0
11071	qb307082014_I_scaffold_0
11072	qb307082014_I_scaffold_0
11073	qb307082014_I_scaffold_0
11074	qb307082014_I_scaffold_0
11075	qb307082014_I_scaffold_0
11076	qb307082014_I_scaffold_0
11077	qb307082014_I_scaffold_0
11078	qb307082014_I_scaffold_0
11079	qb307082014_I_scaffold_0
11080	qb307082014_I_scaffold_0
11081	qb307082014_I_scaffold_0
11082	qb307082014_I_scaffold_0
11083	qb307082014_I_scaffold_0
11084	qb307082014_I_scaffold_0
11085	qb307082014_I_scaffold_0
11086	qb307082014_I_scaffold_0
11087	qb307082014_I_scaffold_0
11088	qb307082014_I_scaffold_0
11089	qb307082014_I_scaffold_0
11090	qb307082014_I_scaffold_0
11091	qb307082014_I_scaffold_0
11092	qb307082014_I_scaffold_0
11093	qb307082014_I_scaffold_0
11094	qb307082014_I_scaffold_0
11095	qb307082014_I_scaffold_0
11096	qb307082014_I_scaffold_0
11097	qb307082014_I_scaffold_0
11098	qb307082014_I_scaffold_0
11099	qb307082014_I_scaffold_0
11100	qb307082014_I_scaffold_0
11101	qb307082014_I_scaffold_0
11102	qb307082014_I_scaffold_0
11103	qb307082014_I_scaffold_0
11104	qb307082014_I_scaffold_0
11105	qb307082014_I_scaffold_0
11106	qb307082014_I_scaffold_0
11107	qb307082014_I_scaffold_0
11108	qb307082014_I_scaffold_0
11109	qb307082014_I_scaffold_0
11110	qb307082014_I_scaffold_0
11111	qb307082014_I_scaffold_0
11112	qb307082014_I_scaffold_0
11113	qb307082014_I_scaffold_0
11114	qb307082014_I_scaffold_0
11115	qb307082014_I_scaffold_0
11116	qb307082014_I_scaffold_0
11117	qb307082014_I_scaffold_0
11118	qb307082014_I_scaffold_0
11119	qb307082014_I_scaffold_0
11120	qb307082014_I_scaffold_0
11121	qb307082014_I_scaffold_0
11122	qb307082014_I_scaffold_0
11123	qb307082014_I_scaffold_0
11124	qb307082014_I_scaffold_0
11125	qb307082014_I_scaffold_0
11126	qb307082014_I_scaffold_0
11127	qb307082014_I_scaffold_0
11128	qb307082014_I_scaffold_0
11129	qb307082014_I_scaffold_0
11130	qb307082014_I_scaffold_0
11131	qb307082014_I_scaffold_0
11132	qb307082014_I_scaffold_0
11133	qb307082014_I_scaffold_0
11134	qb307082014_I_scaffold_0
11135	qb307082014_I_scaffold_0
11136	qb307082014_I_scaffold_0
11137	qb307082014_I_scaffold_0
11138	qb307082014_I_scaffold_0
11139	qb307082014_I_scaffold_0
11140	qb307082014_I_scaffold_0
11141	qb307082014_I_scaffold_0
11142	qb307082014_I_scaffold_0
11143	qb307082014_I_scaffold_0
11144	qb307082014_I_scaffold_0
11145	qb307082014_I_scaffold_0
11146	qb307082014_I_scaffold_0
11147	qb307082014_I_scaffold_0
11148	qb307082014_I_scaffold_0
11149	qb307082014_I_scaffold_0
11150	qb307082014_I_scaffold_0
11151	qb307082014_I_scaffold_0
11152	qb307082014_I_scaffold_0
11153	qb307082014_I_scaffold_0
11154	qb307082014_I_scaffold_0
11155	qb307082014_I_scaffold_0
11156	qb307082014_I_scaffold_0
11157	qb307082014_I_scaffold_0
11158	qb307082014_I_scaffold_0
11159	qb307082014_I_scaffold_0
11160	qb307082014_I_scaffold_0
11161	qb307082014_I_scaffold_0
11162	qb307082014_I_scaffold_0
11163	qb307082014_I_scaffold_0
11164	qb307082014_I_scaffold_0
11165	qb307082014_I_scaffold_0
11166	qb307082014_I_scaffold_0
11167	qb307082014_I_scaffold_0
11168	qb307082014_I_scaffold_0
11169	qb307082014_I_scaffold_0
11170	qb307082014_I_scaffold_0
11171	qb307082014_I_scaffold_0
11172	qb307082014_I_scaffold_0
11173	qb307082014_I_scaffold_0
11174	qb307082014_I_scaffold_0
11175	qb307082014_I_scaffold_0
11176	qb307082014_I_scaffold_0
11177	qb307082014_I_scaffold_0
11178	qb307082014_I_scaffold_0
11179	qb307082014_I_scaffold_0
11180	qb307082014_I_scaffold_0
11181	qb307082014_I_scaffold_0
11182	qb307082014_I_scaffold_0
11183	qb307082014_I_scaffold_0
11184	qb307082014_I_scaffold_0
11185	qb307082014_I_scaffold_0
11186	qb307082014_I_scaffold_0
11187	qb307082014_I_scaffold_0
11188	qb307082014_I_scaffold_0
11189	qb307082014_I_scaffold_0
11190	qb307082014_I_scaffold_0
11191	qb307082014_I_scaffold_0
11192	qb307082014_I_scaffold_0
11193	qb307082014_I_scaffold_0
11194	qb307082014_I_scaffold_0
11195	qb307082014_I_scaffold_0
11196	qb307082014_I_scaffold_0
11197	qb307082014_I_scaffold_0
11198	qb307082014_I_scaffold_0
11199	qb307082014_I_scaffold_0
11200	qb307082014_I_scaffold_0
11201	qb307082014_I_scaffold_0
11202	qb307082014_I_scaffold_0
11203	qb307082014_I_scaffold_0
11204	qb307082014_I_scaffold_0
11205	qb307082014_I_scaffold_0
11206	qb307082014_I_scaffold_0
11207	qb307082014_I_scaffold_0
11208	qb307082014_I_scaffold_0
11209	qb307082014_I_scaffold_0
11210	qb307082014_I_scaffold_0
11211	qb307082014_I_scaffold_0
11212	qb307082014_I_scaffold_0
11213	qb307082014_I_scaffold_0
11214	qb307082014_I_scaffold_0
11215	qb307082014_I_scaffold_0
11216	qb307082014_I_scaffold_0
11217	qb307082014_I_scaffold_0
11218	qb307082014_I_scaffold_0
11219	qb307082014_I_scaffold_0
11220	qb307082014_I_scaffold_0
11221	qb307082014_I_scaffold_0
11222	qb307082014_I_scaffold_0
11223	qb307082014_I_scaffold_0
11224	qb307082014_I_scaffold_0
11225	qb307082014_I_scaffold_0
11226	qb307082014_I_scaffold_0
11227	qb307082014_I_scaffold_0
11228	qb307082014_I_scaffold_0
11229	qb307082014_I_scaffold_0
11230	qb307082014_I_scaffold_0
11231	qb307082014_I_scaffold_0
11232	qb307082014_I_scaffold_0
11233	qb307082014_I_scaffold_0
11234	qb307082014_I_scaffold_0
11235	qb307082014_I_scaffold_0
11236	qb307082014_I_scaffold_0
11237	qb307082014_I_scaffold_0
11238	qb307082014_I_scaffold_0
11239	qb307082014_I_scaffold_0
11240	qb307082014_I_scaffold_0
11241	qb307082014_I_scaffold_0
11242	qb307082014_I_scaffold_0
11243	qb307082014_I_scaffold_0
11244	qb307082014_I_scaffold_0
11245	qb307082014_I_scaffold_0
11246	qb307082014_I_scaffold_0
11247	qb307082014_I_scaffold_0
11248	qb307082014_I_scaffold_0
11249	qb307082014_I_scaffold_0
11250	qb307082014_I_scaffold_0
11251	qb307082014_I_scaffold_0
11252	qb307082014_I_scaffold_0
11253	qb307082014_I_scaffold_0
11254	qb307082014_I_scaffold_0
11255	qb307082014_I_scaffold_0
11256	qb307082014_I_scaffold_0
11257	qb307082014_I_scaffold_0
11258	qb307082014_I_scaffold_0
11259	qb307082014_I_scaffold_0
11260	qb307082014_I_scaffold_0
11261	qb307082014_I_scaffold_0
11262	qb307082014_I_scaffold_0
11263	qb307082014_I_scaffold_0
11264	qb307082014_I_scaffold_0
11265	qb307082014_I_scaffold_0
11266	qb307082014_I_scaffold_0
11267	qb307082014_I_scaffold_0
11268	qb307082014_I_scaffold_0
11269	qb307082014_I_scaffold_0
11270	qb307082014_I_scaffold_0
11271	qb307082014_I_scaffold_0
11272	qb307082014_I_scaffold_0
11273	qb307082014_I_scaffold_0
11274	qb307082014_I_scaffold_0
11275	qb307082014_I_scaffold_0
11276	qb307082014_I_scaffold_0
11277	qb307082014_I_scaffold_0
11278	qb307082014_I_scaffold_0
11279	qb307082014_I_scaffold_0
11280	qb307082014_I_scaffold_0
