db_name	gene_callers_id	gene_name	accession	percent_identity	bitscore	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_003438995.1	98.1	400.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	OM05-12	OM05-12 sp003438995
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_003437535.1	98.1	399.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_000187895.1	98.1	399.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	795	Ribosomal_S3_C	GB_GCA_900541515.1	98.1	399.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900541515
INFANTGUT	795	Ribosomal_S3_C	GB_GCA_900066455.1	98.1	399.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900066455
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_900128455.1	98.1	399.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola mediterraneensis
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_000157915.1	97.6	399.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprophilus
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_000517545.1	97.2	398.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides reticulotermitis
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_000154845.1	97.6	398.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprocola
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_002849695.1	96.7	397.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_000025985.1	96.7	397.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_003463205.1	96.7	397.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp003463205
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_000613465.1	96.7	397.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides nordii
INFANTGUT	795	Ribosomal_S3_C	RS_GCF_000613385.1	96.7	397.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens
INFANTGUT	795	Ribosomal_S3_C	CONSENSUS	99.1	403.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	None
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_000392875.1	99.0	402.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_000415185.1	97.1	398.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_001886265.1	96.7	397.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus thailandicus
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_000407505.1	96.7	397.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus phoeniculicola
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_001544275.1	97.1	397.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus gallinarum
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_001742285.1	96.7	397.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus rivorum
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_000406925.1	96.2	397.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus columbae
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_002197645.1	97.1	397.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus wangshanyuanii
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_002174455.1	97.1	397.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002174455
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_001730365.1	97.1	396.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus quebecensis
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_001730305.1	96.7	396.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus termitis
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_000271405.2	96.7	396.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus hirae
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_002140175.1	96.7	396.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002140175
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_002140715.1	97.1	396.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002140715
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_002140975.1	97.1	396.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002140975
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_001730315.1	96.7	395.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus ureilyticus
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_000633635.1	96.7	395.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus crotali
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_001730295.1	96.7	395.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus plantarum
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_002141365.1	96.7	395.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002141365
INFANTGUT	8088	Ribosomal_S3_C	RS_GCF_000407165.1	96.7	395.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus haemoperoxidus
INFANTGUT	8088	Ribosomal_S3_C	CONSENSUS	99.0	402.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_000438845.1	99.1	395.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_001299635.1	98.6	394.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_000449425.2	98.6	394.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_900243075.1	98.1	394.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_002251085.2	95.3	387.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia maritimum
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_900129815.1	95.3	387.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Asaccharospora	Asaccharospora irregularis
INFANTGUT	3116	Ribosomal_S3_C	GB_GCA_900604495.1	92.4	379.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GCA-900066495	GCA-900066495 sp900066495
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_000499525.1	93.4	379.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia dakarensis
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_000498755.1	91.9	378.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii
INFANTGUT	3116	Ribosomal_S3_C	GB_GCA_900002575.1	93.4	378.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia hominis
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_000687955.1	91.9	378.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii
INFANTGUT	3116	Ribosomal_S3_C	GB_GCA_002390935.1	91.9	376.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides sp002390935
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_000808015.1	92.4	374.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter othiniensis
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_900106845.1	91.9	374.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis
INFANTGUT	3116	Ribosomal_S3_C	GB_GCA_900015215.1	91.9	374.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_900114105.1	92.9	374.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter glycolicus
INFANTGUT	3116	Ribosomal_S3_C	GB_GCA_000953675.1	91.9	374.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_000439105.1	91.9	373.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter glycolicus
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_000686145.1	91.9	372.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia sp000686145
INFANTGUT	3116	Ribosomal_S3_C	RS_GCF_006802875.1	91.0	371.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium bifermentans
INFANTGUT	3116	Ribosomal_S3_C	CONSENSUS	99.1	395.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_000006945.2	100.0	199.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_000759775.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia albertii
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_000208585.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp000208585
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_004211955.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp004211955
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_002900365.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia marmotae
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_001660175.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp001660175
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_002950215.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia flexneri
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_000026325.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_005843885.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp005843885
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_003018335.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_000026225.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_002949675.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia dysenteriae
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_003697165.2	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_002965065.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp002965065
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_000759835.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sedlakii
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_000759815.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter rodentium
INFANTGUT	14676	Ribosomal_L21p	GB_GCA_002377245.1	99.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Phytobacter	Phytobacter sp002377245
INFANTGUT	14676	Ribosomal_L21p	GB_GCA_002480085.1	98.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudescherichia	Pseudescherichia sp002480085
INFANTGUT	14676	Ribosomal_L21p	GB_GCA_002298805.1	98.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudescherichia	Pseudescherichia sp002298805
INFANTGUT	14676	Ribosomal_L21p	RS_GCF_900094925.1	98.0	198.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia oryzendophytica
INFANTGUT	14676	Ribosomal_L21p	CONSENSUS	100.0	199.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_000156075.1	98.0	189.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_000614185.1	98.0	189.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sartorii
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_000012825.1	98.0	189.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_900556845.1	96.1	186.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900556845
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_000154845.1	96.1	184.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprocola
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_900542985.1	96.1	184.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900542985
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_900553715.1	96.1	184.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900553715
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_000436795.1	96.1	184.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp000436795
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_000432735.1	95.1	183.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp000432735
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_900546645.1	95.1	182.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900546645
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_900291465.1	95.1	182.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	CAG-462	CAG-462 sp900291465
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_900544075.1	95.1	182.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900544075
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_002493165.1	94.1	181.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp002493165
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_000382445.1	94.1	181.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_000190575.1	95.1	181.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola salanitronis
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_900541515.1	94.1	181.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900541515
INFANTGUT	14981	Ribosomal_L21p	GB_GCA_000434735.1	95.1	181.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp000434735
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_000157915.1	94.1	181.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprophilus
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_003437535.1	93.1	180.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	14981	Ribosomal_L21p	RS_GCF_000187895.1	93.1	180.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	14981	Ribosomal_L21p	CONSENSUS	98.0	189.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	None
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_000392875.1	99.0	185.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_000407505.1	96.0	181.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus phoeniculicola
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_003269465.1	95.0	179.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_002197645.1	95.0	179.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus wangshanyuanii
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_001730305.1	95.0	179.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus termitis
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_002174455.1	95.0	179.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002174455
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_001544255.1	95.0	179.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_000415185.1	92.0	178.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_001742285.1	95.0	178.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus rivorum
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_001886195.1	93.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus ratti
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_001730315.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus ureilyticus
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_001730295.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus plantarum
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_002141365.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002141365
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_000407145.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus caccae
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_000407165.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus haemoperoxidus
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_002148425.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002148425
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_002140175.1	92.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002140175
INFANTGUT	16622	Ribosomal_L21p	GB_GCA_001465115.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus silesiacus
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_002140715.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002140715
INFANTGUT	16622	Ribosomal_L21p	RS_GCF_000407445.1	94.0	177.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus moraviensis
INFANTGUT	16622	Ribosomal_L21p	CONSENSUS	99.0	185.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_001299635.1	100.0	194.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_900243075.1	100.0	194.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_000449425.2	100.0	194.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_000438845.1	100.0	194.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_006861675.1	96.0	187.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	Clostridium sp006861675
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_900129815.1	94.1	187.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Asaccharospora	Asaccharospora irregularis
INFANTGUT	1595	Ribosomal_L21p	GB_GCA_900539645.1	95.0	186.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	Clostridium sp900539645
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_000156055.1	95.0	186.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	Clostridium hiranonis
INFANTGUT	1595	Ribosomal_L21p	GB_GCA_900550335.1	94.1	185.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	Clostridium sp900550335
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_000498755.1	93.1	184.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_000499525.1	92.1	184.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia dakarensis
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_900103615.1	92.1	184.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia lituseburensis
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_000687955.1	92.1	183.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_000686145.1	91.1	183.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia sp000686145
INFANTGUT	1595	Ribosomal_L21p	GB_GCA_002390935.1	92.1	183.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides sp002390935
INFANTGUT	1595	Ribosomal_L21p	GB_GCA_900604495.1	91.1	182.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GCA-900066495	GCA-900066495 sp900066495
INFANTGUT	1595	Ribosomal_L21p	RS_GCF_002250835.2	90.1	182.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia weinsteinii
